geoChatMessagesId,geoChatId,trailId,userId,userMessage,Flag
377617,0,2229888,82937,"The pictures are crystal clear, wish they could relate better to the content!",
409898,0,2288525,1238348,"What kind of you
Tube videos does 
Your channel have you",
431508,0,2339070,1476925,Hii,
463087,0,2269162,2229937,Mast,
4159,34124,0,31556,so WHO tf taken pic ???,
36716,0,628201,20348,"The pictures are just awesome, I wish the description was little more detailed",
67253,31153,0,208385,Cool,
146875,0,882033,43580,"I am so trying this out soon, do you have any suggestions or tips?",
251566,0,1283674,79024,"I really hope to see better images in your trails, your content has so much potential!",
263878,0,1373195,78826,"The pictures are so vivid it almost makes me want to visit there myself, but there's no details to it! wish to see some the next time!",
342974,0,1832666,49501,"Awesome pictures, could you also share some videos of the placce?",
408432,0,2320272,1162065,Nice,
412096,0,2286952,891720,"Win a Free Photoshoot 
A.k.a GET RECOGNIZED BY CELEBRITY MAKE UP ARTIST

Every month we will draw one new winner from our Facebook Fans.
Mybridalmakeup.com
The winner will receive a free 2 hour photo-shoot , 
redeemable towards a shoot in Mumbai.",
142093,0,871364,260744,[[@77113]] thankew for ur support,
145963,0,882500,45016,Hey what time of the year is best to visit this place?,
199598,0,1035695,312513,[[@49406]]  thnkyou somuch,
246944,786169,0,219058,"[[@365656]] Awww.. Thanks, love!",
39331,0,631673,42706,Great ?,
83399,0,108136,136053,"i'm so trying this sometime, do you have more experiences?",
234315,0,1186397,358039,Tq bro,
245029,0,1227761,49841,"I came across this trail in such a hurry, and it was all cause the catchy title! ",
342155,0,1828564,261631,"Mahabaleshwar is a hill station in India's forested Western Ghats range, south of Mumbai. It features several elevated viewing points, such as Arthur’s Seat. West of here is centuries-old Pratapgad Fort, perched atop a mountain spur. East, Lingmala Waterfall tumbles off a sheer cliff. Colorful boats dot Venna Lake, while 5 rivers meet at Panch Ganga Temple to the north.
Elevation: 1,353 m
Area: 137.2 km²
Weather: 18 °C, Wind E at 5 km/h, 85% Humidity
Population: 12,737 (2011)",
398915,0,2280876,970594,Very true,
438219,0,2355580,1613730,Chavan masala,
460695,0,2380892,2189699,Osm,
14047,0,457121,44159,[[@1]] e,
57109,0,673045,85664,"I just loved the trail, do you have any suggestions on what camera is best for backpacking?",
151546,0,894766,85036,"Such a good Trail requires more appreciation, you should try and get more followers you know!",
183126,0,40481,84127,"Could you share more stories through another story, it seems very interesting",
208341,0,1069183,85823,"The trail is so niche, every Traveller would relate to it!wish there were more followers to view it!",
214112,0,1101859,39680,"I have been to this place and I can totally relate to the pictures, but I'd definitely put more details with it :)",
223332,0,1150236,331382,[[@40055]] I have just joined btw thanks for the appreciation,
266241,0,1376341,422248,[[@1]],
271660,0,851979,78855,"The pictures are just awesome, I wish the description was little more detailed",
282720,0,1484922,83758,Gorgeous click ❤️,
362916,0,2074244,651151,TQ,
370703,0,2198592,135861,Your image selection is excellent! good content too!,
399690,0,2275098,8248,":""( those idiots should die for what they did",
419142,0,2298652,42806,You are boring at times bro,
459711,0,2255392,2098615,Jnn,
128137,0,827818,86966,The images are absolutely surrealistic! I do wish the content would be as crisp!,
152874,0,896155,268738,[[@170757]].   Ya   it's always ..pics are have great memories,
168134,0,940405,87030,"Amazing trail, could share some videos of the same",
195147,0,1013488,305735,Yes you are correct,
203460,646802,0,263074,[[@1]],
261040,157843,0,17053,text,
317200,0,1687109,135886,Awesome! I too am heading there next week,
336162,792827,0,444773,??,
393847,0,2286419,354168,Nice,
429261,0,412507,52455,awesome photos,
77110,0,728015,135692,When's your next update?!,
133183,0,841362,87340,"The pictures are so cool, wish there would've been a little more follower !",
137699,0,861114,48916,"Your pictures truely inspire me to travel to this place, but your content is too less to say how :(",
152371,0,895025,43315,The content and the images don't sit well with one another!,
338857,0,1808916,79607,"The pictures are so cool, wish there would've been a little more follower !",
439767,0,2259289,1643938,Hi,
3923,33059,0,23518,[[@1]],
47231,0,649780,81288,"Loved your trail, keep pushing!  ??",
62335,0,683582,86087,The title was so quirky it truely encouraged me to go through your Trail in details! great!,
96866,0,769947,78272,"You look like a true traveller from your pictures, it is so refreshing!",
102261,0,781442,85571,"The timings in your pictures are perfect, but I wish I could know a little more about the place!",
129111,465099,0,216588,I know these are not breath taking pics of the most scenic looking places but just wanted to share this as I really liked the bus stand,
269168,0,1403975,430974,[[@43226]] thank YOU so much for the love! I hope your sister enjoy also ❤️,
275151,0,1433801,20235,The content and the images don't sit well with one another!,
403504,0,2269841,18538,Breathtaking views,
415896,0,2349947,6359,Love your style of vlogging!,
426292,0,1362296,36100,wow,
453885,0,2548930,2007823,??????,
455697,0,2371513,2054623,Hi,
111087,0,794229,236385,[[@88068]] ...sorry bro. ...I don't have videos,
152476,0,888838,77278,"Both the image and the content of this Trail is so good, you really need more people to get to see this!",
245696,0,1192721,360027,Yes I do,
252669,0,1293279,43644,Kya edit he.. mastt ekdum.,
416262,0,2309409,5244,sir aap kya karte ho,
439098,0,2381300,26900,ஆரோக்கியமான தோசை சூப்பர் டிப்ஸ் நன்றி,
449517,0,2316799,1881231,Hi,
24985,0,599140,42629,Yeh picture toh blockbuster hai ekdum :D,
50882,0,657729,40185,"Your stories are truely travel goals, how do you plan them?",
126152,0,829401,243616,Jhakaas ekdum,
136078,0,849807,253829,[[@50495]] thank youu,
224448,0,1079798,39947,Lajavaab,
266739,0,1392282,84793,"I've always been wanting to visit this place, but sadly due to lack of holidays, I was missing out on all the fun! This trail means so much to me!",
267067,0,1392602,82853,Mast ekdum,
388461,0,2233599,905608,Hii,
409910,0,2320085,859931,✅✅✅✅,
435187,0,2358274,1196506,Good,
107130,0,792046,235738,"[[@85533]] check this for detailed itinerary on a budget

www.shoestringtravel.in",
118285,0,184887,40515,"Your pictures reminded me of my childhood trip to this exact place, I wish there was more information...just to relive those days!",
182651,0,54885,19710,"Any traveller would be enthused to set out on a journey after going through your trail, so it'd be great if you could provide more details about the routes!",
203316,0,964707,290592,[[@61]] do you want to visit dwarka?,
218468,0,1124766,87729,you're really good at this story telling you must share morer of your adventures,
323068,0,1167210,352131,[[@1]],
449604,0,2441685,1883534,Nam0,
120593,0,62782,87725,Well that was a very ineteresting trail do you have more stories to tell,
120892,0,53356,20128,Subahnaalah!,
151503,0,466304,138755,[[@83651]]   Thank you Ankita .. Will be doing that in my upcoming posts.,
198255,0,1029280,41209,"The title took me further to your Trell, but I lost interest midway because there was no content.",
249948,0,1267170,78573,The pictures look as real as the place itself! That itself is so amazing!,
266415,0,1389929,77889,"i love your trail, do you think this time of the year is apt to visit this place?",
19607,0,585297,25944,I already miss it ?,
22288,0,592248,177144,[[@84601]] covered almost every spot near pune.,
131454,0,844421,252089,"It's just the glimpse of the train travel
Please explain yourself I don't understand",
152603,0,897302,269022,"[[@80220]] thanks sir, and maybe this app makes them blurry coz of size issue.",
197339,0,1022902,40510,As a person who is going to have to wait a long time to go here...could you share some videos of the place,
215226,0,1106560,327547,"[[@50386]] thank you so much ! 
Means a lot to me !",
237586,0,1193123,360153,[[@87789]]  very soon,
308650,0,1635501,504005,It is dude....i swear if you visit dasam once you will not regret.. ?,
433738,0,2361285,728919,[[@7712]] yes,
443873,0,2456525,24207,இத செய்ய எவ்ளோ நேரம் எடுக்கும் ,
653,1488,0,425,Love this place! <3,
97088,0,767705,78450,Chaa gaye tum toh,
209729,0,1072939,82425,"This is one of the catchiest title I've come across, wish there was more information to read!",
268027,0,1396929,428824,[[@43271]] in the month of nov dec,
278230,0,1457728,85031,Cool one ??,
285814,1088543,0,462962,Wow,
316891,0,1684833,79256,"I too am a backpacker like you, do you have any insights on cheap travel?",
345801,0,454143,568236,Welcome dear friend,
380796,0,2227546,784634,"Agra fort, Sikandra tomb, Fatehpur sikri to name a few.",
433539,0,2269193,1479958,Osm,
135220,0,855371,86889,This trail has the best image of all times!,
314872,0,1374148,421573,I'm off to Dehradun next month,
333437,0,1780367,78337,"I've always been wanting to visit this place, but sadly due to lack of holidays, I was missing out on all the fun! This trail means so much to me!",
26429,0,585119,49444,"Amazing trail, photos are so great, i wonder how the video might look, could you share some?",
42110,0,639040,78572,"The content is brilliant really, wish I could say the same for the pictures and the videos!",
145751,0,882024,80251,"The pictures are so vivid it almost makes me want to visit there myself, but there's no details to it! wish to see some the next time!",
212074,0,1089981,41144,"The title is superbly framed, wish the content could be a little more elaborate!",
229111,0,1174937,45787,loved your stories! wondering what your next trail would be?,
234737,0,1188032,358533,Will load more soon....,
374986,0,2225689,80940,"I came across this trail in such a hurry, and it was all cause the catchy title! ",
442657,0,2282411,1704793,osm,
21324,0,591245,78096,I love the wordplay in your title!,
26484,0,604356,135772,"Any traveller would be enthused to set out on a journey after going through your trail, so it'd be great if you could provide more details about the routes!",
63524,0,614586,2254,Good trail,
166448,0,933133,40618,This Trail is excellent and it definitely is worthy of more eyes!,
331503,0,1772645,81633,"Hey the trail is amazing, could you give some info?",
348416,0,1873224,77767,"Looks like you've travelled a lot. I am also planning a trip for myself now, When would be the best time to visit according to you??",
420014,0,2340252,54861,farhan is my favourite movie ,
10172,131989,0,113979,[[@1]],
30974,0,614424,87482,"i love your trails,Where to next? ",
209907,0,890158,266746,[[@324363]] thanks brother,
280731,0,1449831,80322,"The title is so amazing, but the trail didn't look very promising :( ",
402664,0,2269643,14874,Great fitness motivation ,
75008,0,721737,204468,[[@1]],
140025,0,867383,42914,Whoa! ?,
140915,0,868053,79165,"love your trails, I'm planning to make one with video, do you have any tips?",
145122,0,880570,52548,"This Trail has such a good topic, a few more good videos and images and it could be a beautiful travelogue!",
203685,0,1056221,42713,Looks amazing ??,
227545,0,1170558,352682,@Frank Dewan  Sure! Can you please tell me if you want to know about something specific out of these? I ll be glad to share best knowledge of mine.,
276772,0,1446070,86722,"The content is inspiring beyond words, but wish the images could be a less blurry!",
344528,0,174934,553975,Awesome.?,
384458,0,2186946,879353,Food looks yummm.. good food is also one of the reason of its high price,
459005,0,2278850,2092355,"Hi I love the way you do it, if you are younger than 24 then why don't you upload your talent video in tagteen and earn unlimited cash now. 1rupee for 1 like in tagteen. Tagteen app from playstore. Good luck.",
18905,0,580935,135687,"love your trails, I'm planning to make one with video, do you have any tips?",
36031,0,484077,85459,"The pictures are so vivid it almost makes me want to visit there myself, but there's no details to it! wish to see some the next time!",
40772,0,636009,85737,"Awesome pictures, could you also share some videos of the placce?",
65116,0,690116,87324,"The content digresses a little, the pictures are so good but!",
79973,0,732841,41630,Stunning ,
132122,258736,0,251434,WOW capture ❤,
136621,0,859963,43592,I'm in love the picture selection of this Trail! only if the content would've been a little detailed!,
170454,0,886887,258564,[[@77829]]  thank you ...!,
274554,0,1432380,364625,Great captures ?,
429820,0,2298421,14214,hey nice vlog,
465167,0,430558,2239041,Nice,
266019,0,1386596,84183,The title was so rad! cool stuff really!,
336308,0,1793066,552240,"[[@85799]]  sure. We are protesting against the proposed elevated highway in Bandipur. 
If you are interested, we have another protest in Bangalore.",
377829,0,2229786,243468,"The images are so good, I coaxed my sister into going through the trail!",
402292,0,2228181,688671,[[@1067505]] hi,
414911,0,2357416,1389715,App link=https://www.hapoapp.com/h5/i2rlc?ic=ddubrd,
425847,0,2362361,34221,"Why dont you Guys try garnier Products, I have seen some amazing results ",
435738,0,2373427,240296,[[@390557]] no money left bro?,
436722,0,2378373,2951,புதுமையான சமையல் பார்க்கவே படுஜோரா இருக்கு,
454412,0,2316799,2017536,I love you,
18786,0,580766,83709,"Hey, your pictures are so good! I wonder how to take the alternate route though. ",
121458,0,33701,78484,Wow! Thats amazing that you covered so much in so less budget!,
140867,0,868011,259684,"@camera.wala.musafir yes of curse, what do you want  to know?!",
175335,0,963044,40814,Well that was a very ineteresting trail do you have more stories to tell,
195869,0,1010020,87055,"Hey thats so informative and amazing, could you give more details?",
197184,0,474579,141056,Sure,
279979,0,1466108,83844,"Hey the trail is amazing, could you give some info?",
339847,0,1813459,560005,???,
458448,0,921,2134296,Hiii,
145838,0,881616,42623,Your trail is detailed perfectly!,
247156,0,1240498,80477,Awesome! I too am heading there next week,
299301,0,1582585,86010,"This is one of most creative trails in terms of images, wish I could read something about the place too! ",
349275,0,1820091,581144,[[@561456]]  thq?,
349485,0,1172020,577138,Superhit,
353834,0,1921415,81687,"much appreciation to your work, could you share moretrails with your stories!",
356073,0,1907358,137882,Good one ☝️,
405765,0,2309331,6504,love her accessories! ,
427474,0,444,6387,please make more vlogs,
439402,0,2252132,1635638,hi,
448222,0,2002508,1849931,9772296867,
32155,0,617612,184713,[[@81013]] chal : ?,
74770,0,719566,45761,"The title is so amazing, but the trail didn't look very promising :( ",
155651,0,906597,263662,All the time ?,
158132,0,910734,52660,Wow! Thats amazing that you covered so much in so less budget!,
213451,0,1098430,305868,"Yes, I just wanna live tht moment once more. ?",
263958,0,1375684,422065,"Words can't be described how i felt there... I have gone there for a solo trip last year in October. They said it was impossible to find snow at that time,but luckily it rained that day and the rain water freezed and we could see a beautiful snowy morning.. It was like i was in heaven.. it really felt amazing.. i can only say that words are not enough to describe such a moment...",
287649,0,1014748,291087,[[@1]] community l,
294689,0,1558712,77680,"The content got me a little puzzled, is the information up to the mark?  ",
322699,0,1721253,41414,"Hey, the title totally caught my attention,the image quality could be a little better though!",
329669,0,1760146,544006,"[[@19988]] it's not actually blurry, I think it's the motion effect.",
338253,0,1804164,84958,The title was superb! The content was a little dreary!,
427732,0,2301089,108471,[[@47516]] thank you so much ?,
444096,0,2257976,1744369,Good luck,
8740,0,98998,27,H,
47336,0,649781,186722,Famous tourist attraction in Telangana state,
54191,0,666323,153513,[[@83075]] ??,
92232,0,742462,86388,"Your stories are truely travel goals, how do you plan them?",
226972,0,1168941,79754,Picture on point! It'd be amazing to get more information on the routes that you followed!,
269828,0,1405208,82988,I myself have been to this place and your pictures brought back such good memories! How brilliant!,
323110,0,1716281,529957,[[@87123]]  just capture the right moment,
362404,0,2068751,79594,You've had some awesome adventures! What's the next one?,
12695,160759,0,131701,"This is one of the posts from my trail - ""Flavors treat?My YouTube page with amazing recipes!!"" on Trell. Checkout all the posts here:  https://trell.co/tale/bangalore-flavors-treat-cda273f7b44",
54795,0,666088,198957,"[[@86671]] yeah sure I'll keep that in mind next time, it was taken by my phone",
213967,0,721651,331470,My City ❤️?,
248649,0,1179095,19991,Your title is my new catchphrase!,
248849,0,1257402,79457,"The photos are just so cool, what camera do you use?",
261023,0,1275896,80314,"love your trails, I'm planning to make one with video, do you have any tips?",
319036,0,1697379,78082,can't wait to read about your next adventure,
345144,0,1848992,40807,"The content is inspiring beyond words, but wish the images could be a less blurry!",
452709,0,2273400,1970367,U are so Beautiful,
48321,0,652023,194770,"[[@77668]] I hve been to so many himachal pradesh, since i belong to this place.
Planning to explore more",
73491,0,717329,213281,It's malpe beach so if your coming from manglore it'll be 60km to the beach if Udupi then 6km and manipal then 12.5 km and it's easy to track on the map,
82758,0,136423,79168,"Hey awesome experience, do you have any tips on camping in that area?",
257469,0,1207046,364563,[[@76404]]  definitely,
263457,0,1356697,78600,The content and the images don't sit well with one another!,
31071,0,612716,40554,? Gorgeous Trail! ❤️,
77115,0,728139,215747,What ?,
96343,0,766837,225456,[[@1]],
100749,0,714869,97235,[[@86537]] only loophole i found.. If u r veggie... U should not visit this place.. N after eating u should start thinking about how u ll burn this,
115683,443539,0,240069,Welcome,
162066,0,920890,275304,"[[@43279]]: My apologies, I didn't take any Videos on this trip.",
221346,102,0,343743,Wow,
274058,0,1432782,440258,Complete video you can see on youtube/travel & food,
363400,0,2090118,76881,"The title took me by surprise, but I kind of lost track of the routes in the content!",
11885,153964,0,37199,[[@1]],
23450,0,597195,178583,Thank you bro but aisa kuch ni h bs aise hi thoda bahot...,
79826,0,736304,52539,Amazing content ❤️❤️,
127975,0,834554,40839,"This is such good Trail with cool images, wish the content could give a little more clarity!",
202660,0,1050118,316678,go after dec_feb its good climate in munnar and its good for solo travellers,
241447,0,1208305,20074,Wow! Thats amazing that you covered so much in so less budget!,
351639,0,1899499,39997,Fantastic  ❤️ ,
379095,0,2232179,77437,You've had some awesome adventures! What's the next one?,
447963,0,2328142,1807313,Love you sexy pose sand me,
25575,0,597949,178812,[[@77588]] ok thank you,
126931,0,823362,40012,"Awesome photos,videos would help describe those beautiful places i guess",
227752,0,1171311,41144,"Hey awesome experience, do you have any tips on camping in that area?",
304421,0,1607320,83816,Super se bhi uper!,
348898,0,1876507,580479,Surely I will ...They are under process,
78035,0,730254,50416,"Your pictures truely inspire me to travel to this place, but your content is too less to say how :(",
114411,422998,0,201588,Where is this in pondy?,
252769,0,1291762,78427,loved your stories! wondering what your next trail would be?,
374572,0,2225001,553534,Grt wrk.. ?? kattey chalte rehne chahiye.. ?,
432151,0,2249838,42835,huge respect for swiggy,
58986,0,674429,160695,[[@16417]] I'm glad. :),
89173,0,753076,87725,"I've always been wanting to visit this place, but sadly due to lack of holidays, I was missing out on all the fun! This trail means so much to me!",
119052,0,113851,136479,"i love your trails,Where to next?",
126030,0,829703,247467,"[[@84478]]  I'm working on it, thank you for your feedback.",
131621,0,844516,82093,"Hey, your pictures are so good! I wonder how to take the alternate route though. ",
177744,0,967960,42470,Maa kaasam! maza aa gaya,
282249,0,1469723,108268,[[@40171]]  thanks !!!,
295139,0,1014891,475539,Hats off to Mizo People ???,
312843,0,1660912,76918,Awsm ❤️,
334656,0,1779524,41078,Maa kaasam! maza aa gaya,
427714,0,2310862,11390,nice,
432750,0,210664,18015,post some videos,
5098,0,123018,33411,[[@1]] weekend challenge is on ✌️,
15068,0,468841,126910,"I shared my posts about - ""Ultimate love - Crispy, crunchy, mind tickling Chaats!!????"" on Trell. Check it out here:  https://trell.co/trail/ultimate-love-crispy-crunchy-mind-tickling-chaats-d6d731a4680",
131619,0,843908,85711,I'd definitely try to have more followers with trails this brilliant!,
140532,0,867914,76658,Sahi banaya he !!,
163785,0,928080,48961,"I'd definitely watch this Trail more than once, there should definitely be more viewers to appreciate it!",
188849,0,979848,86362,"Hey I am learning photography, and your trail has amazing pictures, do you have any suggestions to improve photography skills/",
264510,0,1379164,44454,Every single line of every single post took me to the next one! so interesting!,
276978,937525,0,333453,?☕,
285616,960424,0,381757,It's gate way to heaven,
343580,0,1835224,77967,"i'm so trying this sometime, do you have more experiences?",
351166,0,1892089,49890,As a person who is going to have to wait a long time to go here...could you share some videos of the place,
373675,0,998289,80359,Dum hai bhai!,
438569,0,2132290,1622775,Hello Janu,
452925,0,2528850,1948957,You are very nice,
3571,0,53392,28,nice,
36472,0,470396,180051,How do u like my keralam,
47276,0,650840,20332,The images are absolutely surrealistic! I do wish the content would be as crisp!,
119916,0,94228,50486,"The pictures are crystal clear, wish they could relate better to the content!",
170495,0,943586,283924,[[@52523]]  buddy dis is in jaipur near ajmer road,
226833,0,1164802,137882,[[@1]],
275888,0,1442452,40791,awsme post ??,
279463,0,1464394,19583,"This is one of most creative trails in terms of images, wish I could read something about the place too! ",
345821,0,1706549,558998,Nice time leaps but could have been more better on a tripod.,
350982,0,1893667,78805,As a person who is going to have to wait a long time to go here...could you share some videos of the place,
351242,0,1798438,223446,"Great, such a good travel trail. Would like to visit Kasol surely. Thanks for the blog.",
424267,0,2272427,16447,bangalore is a chill palce,
435930,0,2343080,1546088,[[@1545962]],
363,809,0,290,Dope! âœŒ,
122276,0,134379,243365,Very good,
132213,0,847502,84880,"I really hope to see better images in your trails, your content has so much potential!",
221006,0,1136660,78318,Awesome! I too am heading there next week,
236820,0,1051091,309478,[[@87941]] thanku?,
238921,0,1197719,88347,Love dis,
268024,0,1396352,428670,[[@83958]] thanks bro,
330229,0,1766340,542932,[[@40164]]  sorry I don't have any idea,
334640,0,1784934,79620,"The photos are just so cool, what camera do you use?",
343796,0,1832827,565842,[[@88125]] good,
395831,0,1942066,15490,I love this!!,
10075,0,411241,13718,The images are so cool! I wish there could be nice information about the place as well!,
59683,0,673929,201299,Thanks all of you,
67601,0,694290,207043,[[@136288]] thanks. Also images u see are mine ;),
216123,0,1112131,333941,[[@18495]]  that day I have not DSLR,
222156,0,1145007,343249,[[@81120]]  Yes I m also eager to share more stories,
235221,0,1188499,358667,[[@77212]] i’ll post most clear images!,
276516,999917,0,436363,Wow,
297098,0,1570577,77580,Sahi khel gaye tum toh :P,
297721,0,1572013,81248,"This trail reminded me of my journey here, and it's absolutely novel!",
343972,0,1174241,554667,"Hey Gaurav can you provide more pieces of  info . How to get there, iterinary, accomodations etc",
369859,0,2186183,45532,"Looks like you've travelled a lot. I am also planning a trip for myself now, When would be the best time to visit according to you??",
405897,0,2307011,4971,would you ride it again? ,
443006,0,2153334,1724743,"Merhaba hocam, ne",
11418,0,431036,124676,"[[@16264]] sure, will be doing another one soon...",
20715,0,586367,85121,Looks like a fun place! I think I might visit and shoot some vlogs there!!,
65563,0,691708,80518,its super wow pic ❤️,
85101,0,45561,87674,mast content h,
116400,0,811448,241671,I have this strong feeling that I am talking to bots here! ???,
181169,0,972649,41208,"Hey, your pictures are so good! I wonder how to take the alternate route though. ",
237088,0,1193533,135774,I have been wanting to go here! The pictures makes me want to go there but your content is a little tricky.,
268605,0,1400229,42734,"Loved your trail, keep pushing!  ??",
314148,469170,0,197784,"[[@504178]] in an apartment in Sahakar Nagar, near Swargate, Pune.. You can find the museum on Google maps as well..",
341398,0,1823843,135978,The images in your trail are so amazing and clear!,
389816,0,2269162,926639,Gv,
446079,0,2281932,1800584,Hi,
464631,0,2267212,2208460,Love you,
66792,0,693720,206911,"this place is 90 km distance from Chennai.
it is in Andhra Pradesh known as Tada Waterfall.",
82711,0,138597,49659,Super se bhi uper!,
109691,0,797908,237508,Just joined.....,
196888,0,1022014,41318,Chaa gaye tum toh,
220705,0,1136471,83761,"The title took me by surprise, but I kind of lost track of the routes in the content!",
237243,14139,0,358832,Awesome place ??,
252230,0,1288718,388534,[[@49052]] leaning tower of pisa??,
299220,0,1582922,77576,The title was superb! The content was a little dreary!,
429334,0,705391,29409,,
19286,0,533518,85628,Nice..lovely!,
64104,0,687858,77098,This is so cool ?,
74861,0,721378,52655,"Amazing trail, loved the story! ❤️",
79193,0,734496,84129,Loved your trail ❤️,
147727,0,883825,45534,"The second picture just took my mind off my textbooks, wish I could read about your experience here",
178335,0,969343,81589,Sahi khel gaye tum toh :P,
195941,0,959843,289024,[[@45154]] thanku so much for your suggestion????,
230871,0,1177027,355171,[[@86688]] ok,
242024,0,1206326,364329,Thank u mittal,
279078,1038699,0,447220,Acrylic on canvas,
297989,0,1577091,484440,[[@81430]] ofcourse,
344433,0,1841538,83615,"The title is so amazing, but the trail didn't look very promising :( ",
417611,0,2358006,31215,Wow!,
431661,0,2300344,870528,[[@38270]] I'm glad,
34535,0,619474,87033,This is the best information I've got of this place!,
58459,0,666360,169776,[[@1]],
110556,0,799637,238036,[[@78796]] thank u...,
213361,0,1097030,329898,[[@76276]] tks☺️,
249960,0,1268427,82435,Picture on point! It'd be amazing to get more information on the routes that you followed!,
305556,0,1614479,86189,One needs to be a pro Traveller to create a detailed content as beautiful as this one!,
370325,0,2193882,20172,"I love the way you've described your stories, when will you post next trail ",
395842,0,97338,1406,Wow! Amazing places,
425881,0,2268712,23812,tasty,
430565,0,81538,23412,awesome ,
126486,0,831074,136156,Kya edit he.. mastt ekdum.,
220838,0,1138237,82501,When's your next update?!,
225799,0,1127003,222629,"Yup, ask me !",
278078,0,1456942,76522,Amazing content ❤️❤️,
289693,0,1528337,40610,"Hey, the title is so innovative!",
321777,0,1716863,87536,This Trail is so neat it got me thinking why so less of followers! they're so good!,
380704,0,2240093,787852,Osm click ??,
389889,0,311850,927242,Nice,
439310,0,2378405,29257,உங்கள் எல்லா விடியோவும் ரொம்ப நல்ல இருக்கு  ,
97108,0,770323,82787,This looks amazing ❤️,
125193,0,826440,134535,[[@81370]] Thanks Sara !,
169347,0,943228,80089,The images are so cool! I wish there could be nice information about the place as well!,
285550,0,1500792,461558,[[@80640]] i just installed this app today,
299955,0,1583326,487598,@ Rishika Rodrigues kaun khela gaya,
